date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2019-02-09,ACN,2019-02-22,132.00,Put,0.00,0.15,0.3848,-0.0128,0.0028,-0.0137,0.0101,-0.0008
2019-02-09,ACN,2019-02-22,140.00,Call,14.60,15.90,0.3848,0.9267,0.0119,-0.0672,0.0424,0.0491
2019-02-09,ACN,2019-02-22,140.00,Put,0.00,0.15,0.3848,-0.0733,0.0119,-0.0574,0.0424,-0.0045
2019-02-09,ACN,2019-02-22,145.00,Call,10.70,11.80,0.3071,0.8885,0.0203,-0.0723,0.0578,0.0487
2019-02-09,ACN,2019-02-22,145.00,Put,0.15,0.20,0.2338,-0.0566,0.0160,-0.0283,0.0347,-0.0034
2019-02-09,ACN,2019-02-22,149.00,Call,6.90,7.20,0.1883,0.8886,0.0331,-0.0481,0.0578,0.0503
2019-02-09,ACN,2019-02-22,149.00,Put,0.35,0.45,0.2022,-0.1277,0.0341,-0.0448,0.0667,-0.0072
2019-02-09,ACN,2019-02-22,152.50,Call,4.00,4.20,0.1741,0.7370,0.0615,-0.0696,0.0994,0.0424
2019-02-09,ACN,2019-02-22,152.50,Put,0.90,1.00,0.1825,-0.2731,0.0603,-0.0635,0.1020,-0.0149
2019-02-09,ACN,2019-02-22,155.00,Call,2.30,2.45,0.1635,0.5656,0.0790,-0.0760,0.1199,0.0328
2019-02-09,ACN,2019-02-22,155.00,Put,1.65,1.80,0.1704,-0.4390,0.0769,-0.0691,0.1197,-0.0229
2019-02-09,ACN,2019-02-22,157.50,Call,1.10,1.45,0.1664,0.3714,0.0746,-0.0724,0.1152,0.0217
2019-02-09,ACN,2019-02-22,157.50,Put,2.90,3.10,0.1621,-0.6376,0.0778,-0.0607,0.1155,-0.0301
2019-02-09,ACN,2019-02-22,162.50,Call,0.10,0.20,0.1500,0.0762,0.0313,-0.0242,0.0436,0.0045
2019-02-09,ACN,2019-02-22,162.50,Put,6.90,7.30,0.1634,-0.9188,0.0359,-0.0213,0.0485,-0.0249
2019-02-09,ACN,2019-02-22,167.50,Call,0.00,0.05,0.1500,0.0069,0.0042,-0.0032,0.0059,0.0004
2019-02-09,ACN,2019-02-22,167.50,Put,11.10,12.30,0.1634,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,ACN,2019-02-22,170.00,Call,0.00,0.05,0.1500,0.0015,0.0011,-0.0008,0.0015,0.0001
2019-02-09,ACN,2019-02-22,170.00,Put,14.30,14.70,0.1634,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,ACN,2019-02-22,180.00,Call,0.00,0.05,0.1500,0.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,ACN,2019-02-22,180.00,Put,24.00,24.80,0.1634,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,ACN,2019-03-08,134.00,Call,19.80,24.00,0.2151,0.9949,0.0016,-0.0117,0.0063,0.1020
2019-02-09,ACN,2019-03-08,134.00,Put,0.00,0.40,0.2284,-0.0077,0.0021,-0.0036,0.0091,-0.0009
2019-02-09,ACN,2019-03-08,140.00,Call,15.20,17.40,0.2151,0.9667,0.0080,-0.0217,0.0319,0.1031
2019-02-09,ACN,2019-03-08,140.00,Put,0.20,0.60,0.2284,-0.0417,0.0091,-0.0152,0.0384,-0.0051
2019-02-09,ACN,2019-03-08,145.00,Call,10.90,11.60,0.2007,0.9085,0.0190,-0.0345,0.0709,0.0998
2019-02-09,ACN,2019-03-08,145.00,Put,0.40,0.90,0.2007,-0.0916,0.0191,-0.0245,0.0727,-0.0104
2019-02-09,ACN,2019-03-08,149.00,Call,7.60,8.30,0.2070,0.7932,0.0320,-0.0536,0.1231,0.0886
2019-02-09,ACN,2019-03-08,149.00,Put,0.90,1.25,0.2070,-0.2077,0.0323,-0.0436,0.1240,-0.0231
2019-02-09,ACN,2019-03-08,152.50,Call,4.80,5.20,0.1769,0.6822,0.0468,-0.0556,0.1536,0.0776
2019-02-09,ACN,2019-03-08,152.50,Put,1.70,1.85,0.1867,-0.3280,0.0454,-0.0488,0.1579,-0.0351
2019-02-09,ACN,2019-03-08,155.00,Call,3.20,3.70,0.1740,0.5571,0.0527,-0.0587,0.1701,0.0638
2019-02-09,ACN,2019-03-08,155.00,Put,2.55,2.80,0.1797,-0.4480,0.0519,-0.0506,0.1707,-0.0461
2019-02-09,ACN,2019-03-08,157.50,Call,2.00,2.25,0.1652,0.4203,0.0549,-0.0541,0.1685,0.0485
2019-02-09,ACN,2019-03-08,157.50,Put,3.70,4.10,0.1734,-0.5815,0.0537,-0.0470,0.1683,-0.0560
2019-02-09,ACN,2019-03-08,162.50,Call,0.55,0.90,0.1656,0.1889,0.0379,-0.0365,0.1165,0.0220
2019-02-09,ACN,2019-03-08,162.50,Put,6.80,7.70,0.1511,-0.8522,0.0408,-0.0211,0.1018,-0.0548
2019-02-09,ACN,2019-03-08,167.50,Call,0.05,0.30,0.1656,0.0614,0.0170,-0.0161,0.0523,0.0072
2019-02-09,ACN,2019-03-08,167.50,Put,9.90,14.10,0.1511,-0.9877,0.0162,-0.0021,0.0193,-0.0047
2019-02-09,ACN,2019-03-08,170.00,Call,0.00,0.20,0.1656,0.0310,0.0098,-0.0092,0.0302,0.0036
2019-02-09,ACN,2019-03-08,170.00,Put,12.60,16.60,0.1511,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,ACN,2019-03-08,180.00,Call,0.00,0.05,0.1656,0.0009,0.0004,-0.0004,0.0014,0.0001
2019-02-09,ACN,2019-03-08,180.00,Put,22.40,26.90,0.1511,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,ACN,2019-03-29,139.00,Call,17.20,18.40,0.2574,0.8998,0.0120,-0.0351,0.1002,0.1639
2019-02-09,ACN,2019-03-29,139.00,Put,0.95,1.40,0.2974,-0.1313,0.0126,-0.0355,0.1198,-0.0266
2019-02-09,ACN,2019-03-29,140.00,Call,16.40,18.20,0.2888,0.8609,0.0135,-0.0456,0.1263,0.1564
2019-02-09,ACN,2019-03-29,140.00,Put,1.05,1.45,0.2907,-0.1408,0.0136,-0.0364,0.1327,-0.0284
2019-02-09,ACN,2019-03-29,145.00,Call,12.10,13.40,0.2518,0.8019,0.0194,-0.0488,0.1586,0.1502
2019-02-09,ACN,2019-03-29,145.00,Put,1.70,2.15,0.2679,-0.2119,0.0191,-0.0431,0.1670,-0.0420
2019-02-09,ACN,2019-03-29,149.00,Call,9.30,10.20,0.2467,0.7133,0.0242,-0.0561,0.1940,0.1358
2019-02-09,ACN,2019-03-29,149.00,Put,2.55,3.00,0.2525,-0.2925,0.0241,-0.0476,0.1975,-0.0567
2019-02-09,ACN,2019-03-29,152.50,Call,6.90,7.40,0.2287,0.6267,0.0291,-0.0569,0.2158,0.1212
2019-02-09,ACN,2019-03-29,152.50,Put,3.60,3.90,0.2376,-0.3799,0.0285,-0.0489,0.2160,-0.0715
2019-02-09,ACN,2019-03-29,155.00,Call,5.40,5.90,0.2237,0.5517,0.0310,-0.0572,0.2254,0.1076
2019-02-09,ACN,2019-03-29,155.00,Put,4.20,4.80,0.2210,-0.4527,0.0321,-0.0466,0.2256,-0.0824
2019-02-09,ACN,2019-03-29,157.50,Call,4.20,4.50,0.2191,0.4727,0.0319,-0.0557,0.2268,0.0928
2019-02-09,ACN,2019-03-29,157.50,Put,5.70,6.10,0.2251,-0.5317,0.0318,-0.0470,0.2263,-0.0937
2019-02-09,ACN,2019-03-29,162.50,Call,2.20,2.45,0.2092,0.3145,0.0298,-0.0466,0.2023,0.0625
2019-02-09,ACN,2019-03-29,162.50,Put,8.30,9.20,0.2085,-0.6974,0.0310,-0.0363,0.2002,-0.1075
2019-02-09,ACN,2019-03-29,167.50,Call,1.00,1.20,0.2026,0.1814,0.0228,-0.0330,0.1502,0.0364
2019-02-09,ACN,2019-03-29,167.50,Put,11.80,13.80,0.2168,-0.8168,0.0239,-0.0272,0.1524,-0.1056
2019-02-09,ACN,2019-03-29,170.00,Call,0.40,0.80,0.2366,0.1740,0.0191,-0.0372,0.1463,0.0347
2019-02-09,ACN,2019-03-29,170.00,Put,14.60,15.80,0.2366,-0.8417,0.0202,-0.0270,0.1390,-0.1050
2019-02-09,ACN,2019-03-29,180.00,Call,0.00,0.30,0.2366,0.0550,0.0082,-0.0159,0.0634,0.0111
2019-02-09,ACN,2019-03-29,180.00,Put,22.50,27.00,0.2366,-0.9724,0.0097,-0.0054,0.0390,-0.0336
2019-02-09,ADBE,2019-02-22,217.50,Call,39.10,40.00,0.2787,0.9990,0.0002,-0.0168,0.0016,0.0832
2019-02-09,ADBE,2019-02-22,217.50,Put,0.00,0.12,0.3544,-0.0071,0.0011,-0.0124,0.0099,-0.0007
2019-02-09,ADBE,2019-02-22,232.50,Call,24.55,25.35,0.2939,0.9630,0.0055,-0.0583,0.0407,0.0853
2019-02-09,ADBE,2019-02-22,232.50,Put,0.32,0.42,0.3250,-0.0524,0.0066,-0.0616,0.0539,-0.0053
2019-02-09,ADBE,2019-02-22,240.00,Call,17.60,18.20,0.2800,0.9021,0.0123,-0.1020,0.0870,0.0820
2019-02-09,ADBE,2019-02-22,240.00,Put,0.67,0.89,0.2928,-0.1075,0.0126,-0.0954,0.0931,-0.0109
2019-02-09,ADBE,2019-02-22,247.50,Call,11.20,11.70,0.2635,0.7808,0.0223,-0.1532,0.1487,0.0725
2019-02-09,ADBE,2019-02-22,247.50,Put,1.79,1.97,0.2747,-0.2282,0.0220,-0.1461,0.1576,-0.0212
2019-02-09,ADBE,2019-02-22,252.50,Call,7.60,7.95,0.2540,0.6553,0.0288,-0.1794,0.1853,0.0616
2019-02-09,ADBE,2019-02-22,252.50,Put,3.05,3.30,0.2612,-0.3493,0.0284,-0.1686,0.1861,-0.0317
2019-02-09,ADBE,2019-02-22,257.50,Call,4.70,4.95,0.2464,0.5016,0.0322,-0.1854,0.2007,0.0476
2019-02-09,ADBE,2019-02-22,257.50,Put,5.00,5.40,0.2516,-0.5000,0.0318,-0.1730,0.2008,-0.0434
2019-02-09,ADBE,2019-02-22,262.50,Call,2.43,2.67,0.2326,0.3369,0.0312,-0.1586,0.1837,0.0322
2019-02-09,ADBE,2019-02-22,262.50,Put,7.80,8.20,0.2419,-0.6600,0.0306,-0.1498,0.1842,-0.0532
2019-02-09,ADBE,2019-02-22,267.50,Call,1.10,1.25,0.2241,0.1926,0.0243,-0.1136,0.1377,0.0185
2019-02-09,ADBE,2019-02-22,267.50,Put,11.15,11.90,0.2282,-0.8092,0.0247,-0.1011,0.1422,-0.0559
2019-02-09,ADBE,2019-02-22,275.00,Call,0.21,0.28,0.2108,0.0552,0.0105,-0.0433,0.0562,0.0053
2019-02-09,ADBE,2019-02-22,275.00,Put,17.55,18.65,0.2099,-0.9580,0.0112,-0.0262,0.0480,-0.0325
2019-02-09,ADBE,2019-02-22,282.50,Call,0.00,0.07,0.2108,0.0123,0.0030,-0.0123,0.0160,0.0012
2019-02-09,ADBE,2019-02-22,282.50,Put,25.05,26.05,0.2099,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,ADBE,2019-02-22,290.00,Call,0.00,0.05,0.2108,0.0020,0.0006,-0.0024,0.0031,0.0002
2019-02-09,ADBE,2019-02-22,290.00,Put,32.75,33.55,0.2099,-1.0000,0.0000,0.0000,0.0000,0.0000
2019-02-09,ADBE,2019-03-08,217.50,Call,37.80,41.55,0.3611,0.9589,0.0034,-0.0548,0.0627,0.1580
2019-02-09,ADBE,2019-03-08,217.50,Put,0.27,0.62,0.3611,-0.0411,0.0034,-0.0397,0.0627,-0.0084
2019-02-09,ADBE,2019-03-08,232.50,Call,25.10,26.50,0.2814,0.9115,0.0080,-0.0719,0.1142,0.1599
2019-02-09,ADBE,2019-03-08,232.50,Put,1.00,1.38,0.3091,-0.1081,0.0085,-0.0713,0.1354,-0.0207
2019-02-09,ADBE,2019-03-08,240.00,Call,18.60,20.20,0.2815,0.8269,0.0128,-0.1051,0.1822,0.1481
2019-02-09,ADBE,2019-03-08,240.00,Put,2.01,2.33,0.2938,-0.1830,0.0127,-0.0961,0.1874,-0.0346
2019-02-09,ADBE,2019-03-08,247.50,Call,13.20,14.15,0.2757,0.7113,0.0174,-0.1315,0.2431,0.1297
2019-02-09,ADBE,2019-03-08,247.50,Put,3.65,3.95,0.2794,-0.2920,0.0174,-0.1175,0.2488,-0.0538
2019-02-09,ADBE,2019-03-08,252.50,Call,9.70,10.50,0.2609,0.6208,0.0205,-0.1367,0.2708,0.1146
2019-02-09,ADBE,2019-03-08,252.50,Put,5.25,5.85,0.2762,-0.3859,0.0196,-0.1283,0.2712,-0.0697
2019-02-09,ADBE,2019-03-08,257.50,Call,7.00,7.55,0.2562,0.5142,0.0219,-0.1386,0.2837,0.0958
2019-02-09,ADBE,2019-03-08,257.50,Put,7.15,8.10,0.2672,-0.4880,0.0212,-0.1280,0.2837,-0.0852
2019-02-09,ADBE,2019-03-08,262.50,Call,4.65,5.15,0.2483,0.4032,0.0219,-0.1291,0.2755,0.0757
2019-02-09,ADBE,2019-03-08,262.50,Put,10.00,10.80,0.2649,-0.5933,0.0210,-0.1218,0.2788,-0.0990
2019-02-09,ADBE,2019-03-08,267.50,Call,2.87,3.30,0.2408,0.2953,0.0201,-0.1108,0.2457,0.0558
2019-02-09,ADBE,2019-03-08,267.50,Put,12.90,14.10,0.2551,-0.6987,0.0198,-0.1029,0.2499,-0.1084
2019-02-09,ADBE,2019-03-08,275.00,Call,1.22,1.72,0.2383,0.1677,0.0148,-0.0789,0.1785,0.0319
2019-02-09,ADBE,2019-03-08,275.00,Put,18.70,20.15,0.2578,-0.8207,0.0152,-0.0751,0.1858,-0.1097
2019-02-09,ADBE,2019-03-08,282.50,Call,0.44,0.71,0.2318,0.0791,0.0089,-0.0448,0.1049,0.0151
2019-02-09,ADBE,2019-03-08,282.50,Put,25.30,27.30,0.2795,-0.8869,0.0107,-0.0578,0.1389,-0.1019
2019-02-09,ADBE,2019-03-08,290.00,Call,0.07,0.47,0.2280,0.0321,0.0044,-0.0214,0.0512,0.0062
2019-02-09,ADBE,2019-03-08,290.00,Put,32.35,35.25,0.3091,-0.9217,0.0077,-0.0476,0.1085,-0.0929
2019-02-09,ADBE,2019-03-29,220.00,Call,38.60,40.15,0.3524,0.9026,0.0052,-0.0721,0.1621,0.2583
2019-02-09,ADBE,2019-03-29,220.00,Put,1.69,1.91,0.3637,-0.1038,0.0053,-0.0613,0.1732,-0.0354
2019-02-09,ADBE,2019-03-29,232.50,Call,27.85,29.00,0.3268,0.8229,0.0084,-0.0947,0.2445,0.2455
2019-02-09,ADBE,2019-03-29,232.50,Put,3.35,3.70,0.3429,-0.1876,0.0084,-0.0857,0.2630,-0.0629
2019-02-09,ADBE,2019-03-29,240.00,Call,22.00,23.50,0.3242,0.7471,0.0105,-0.1117,0.3009,0.2270
2019-02-09,ADBE,2019-03-29,240.00,Put,4.95,5.40,0.3319,-0.2582,0.0104,-0.0988,0.3064,-0.0855
2019-02-09,ADBE,2019-03-29,247.50,Call,16.75,18.05,0.3123,0.6617,0.0124,-0.1207,0.3442,0.2047
2019-02-09,ADBE,2019-03-29,247.50,Put,7.15,7.75,0.3231,-0.3439,0.0122,-0.1087,0.3431,-0.1117
2019-02-09,ADBE,2019-03-29,252.50,Call,13.65,14.65,0.3031,0.5972,0.0136,-0.1227,0.3643,0.1869
2019-02-09,ADBE,2019-03-29,252.50,Put,9.00,9.55,0.3154,-0.4074,0.0132,-0.1110,0.3655,-0.1299
2019-02-09,ADBE,2019-03-29,257.50,Call,11.10,11.75,0.2993,0.5275,0.0141,-0.1234,0.3746,0.1665
2019-02-09,ADBE,2019-03-29,257.50,Put,11.15,11.85,0.3101,-0.4754,0.0139,-0.1110,0.3744,-0.1480
2019-02-09,ADBE,2019-03-29,262.50,Call,8.70,9.50,0.2970,0.4569,0.0142,-0.1210,0.3733,0.1453
2019-02-09,ADBE,2019-03-29,262.50,Put,13.55,14.50,0.3038,-0.5457,0.0141,-0.1071,0.3751,-0.1650
2019-02-09,ADBE,2019-03-29,267.50,Call,6.60,7.15,0.2879,0.3844,0.0141,-0.1123,0.3596,0.1233
2019-02-09,ADBE,2019-03-29,267.50,Put,16.50,17.35,0.2980,-0.6162,0.0140,-0.0998,0.3611,-0.1794
2019-02-09,ADBE,2019-03-29,275.00,Call,4.35,4.65,0.2833,0.2854,0.0127,-0.0974,0.3197,0.0923
2019-02-09,ADBE,2019-03-29,275.00,Put,21.35,22.60,0.2915,-0.7163,0.0129,-0.0843,0.3154,-0.1923
2019-02-09,ADBE,2019-03-29,282.50,Call,2.58,2.87,0.2761,0.1976,0.0107,-0.0772,0.2615,0.0644
2019-02-09,ADBE,2019-03-29,282.50,Put,27.10,28.70,0.2922,-0.7983,0.0110,-0.0680,0.2713,-0.1929
2019-02-09,ADBE,2019-03-29,290.00,Call,1.43,1.72,0.2711,0.1288,0.0082,-0.0570,0.1979,0.0423
2019-02-09,ADBE,2019-03-29,290.00,Put,33.55,35.10,0.2926,-0.8647,0.0089,-0.0504,0.2071,-0.1788
2019-02-09,ADI,2019-02-22,85.50,Call,12.90,17.30,0.2263,0.9999,0.0001,-0.0060,0.0001,0.0327
2019-02-09,ADI,2019-02-22,85.50,Put,0.00,0.50,0.3723,-0.0108,0.0039,-0.0074,0.0056,-0.0004
2019-02-09,ADI,2019-02-22,90.50,Call,10.00,10.80,0.2263,0.9931,0.0043,-0.0093,0.0038,0.0344
2019-02-09,ADI,2019-02-22,90.50,Put,0.15,0.55,0.3723,-0.0644,0.0171,-0.0326,0.0248,-0.0026
2019-02-09,ADI,2019-02-22,93.50,Call,7.30,7.90,0.3032,0.9033,0.0286,-0.0424,0.0338,0.0320
2019-02-09,ADI,2019-02-22,93.50,Put,0.35,1.35,0.3032,-0.0965,0.0287,-0.0360,0.0339,-0.0036
2019-02-09,ADI,2019-02-22,96.50,Call,4.90,5.50,0.3191,0.7684,0.0484,-0.0736,0.0601,0.0277
2019-02-09,ADI,2019-02-22,96.50,Put,0.90,1.25,0.3510,-0.2508,0.0462,-0.0773,0.0618,-0.0092
2019-02-09,ADI,2019-02-22,98.50,Call,3.60,4.10,0.3238,0.6555,0.0577,-0.0884,0.0726,0.0238
2019-02-09,ADI,2019-02-22,98.50,Put,1.45,1.70,0.3301,-0.3476,0.0571,-0.0839,0.0728,-0.0125
2019-02-09,ADI,2019-02-22,101.00,Call,2.20,2.45,0.3061,0.5006,0.0661,-0.0894,0.0787,0.0184
2019-02-09,ADI,2019-02-22,101.00,Put,2.50,2.75,0.3212,-0.4997,0.0635,-0.0874,0.0787,-0.0174
2019-02-09,ADI,2019-02-22,103.00,Call,1.30,1.65,0.3026,0.3707,0.0633,-0.0831,0.0745,0.0137
2019-02-09,ADI,2019-02-22,103.00,Put,3.50,4.10,0.3217,-0.6228,0.0606,-0.0825,0.0751,-0.0207
2019-02-09,ADI,2019-02-22,105.00,Call,0.70,0.95,0.2917,0.2479,0.0550,-0.0667,0.0624,0.0093
2019-02-09,ADI,2019-02-22,105.00,Put,4.90,5.40,0.3139,-0.7387,0.0536,-0.0678,0.0652,-0.0228
2019-02-09,ADI,2019-02-22,108.00,Call,0.15,0.50,0.3329,0.1535,0.0361,-0.0566,0.0467,0.0057
2019-02-09,ADI,2019-02-22,108.00,Put,7.30,8.10,0.3329,-0.8513,0.0367,-0.0500,0.0466,-0.0231
2019-02-09,ADI,2019-02-22,111.00,Call,0.00,0.50,0.3623,0.0935,0.0234,-0.0433,0.0330,0.0035
2019-02-09,ADI,2019-02-22,111.00,Put,9.30,12.50,0.3623,-0.9121,0.0239,-0.0365,0.0322,-0.0214
2019-02-09,ADI,2019-02-22,116.00,Call,0.00,0.45,0.3623,0.0262,0.0085,-0.0157,0.0120,0.0010
2019-02-09,ADI,2019-02-22,116.00,Put,13.70,17.70,0.3623,-0.9824,0.0090,-0.0085,0.0093,-0.0097
2019-02-09,ADI,2019-03-08,85.50,Call,13.10,17.40,0.2979,0.9868,0.0046,-0.0114,0.0100,0.0440
2019-02-09,ADI,2019-03-08,85.50,Put,0.00,1.00,0.2979,-0.0231,0.0066,-0.0079,0.0152,-0.0018
2019-02-09,ADI,2019-03-08,90.50,Call,9.60,11.70,0.2979,0.9252,0.0188,-0.0287,0.0389,0.0446
2019-02-09,ADI,2019-03-08,90.50,Put,0.20,1.55,0.2979,-0.0959,0.0207,-0.0245,0.0468,-0.0072
2019-02-09,ADI,2019-03-08,93.50,Call,7.00,9.00,0.2979,0.8426,0.0315,-0.0439,0.0663,0.0434
2019-02-09,ADI,2019-03-08,93.50,Put,0.60,1.95,0.2979,-0.1819,0.0321,-0.0379,0.0731,-0.0135
2019-02-09,ADI,2019-03-08,96.50,Call,5.30,6.50,0.3171,0.7118,0.0412,-0.0616,0.0942,0.0407
2019-02-09,ADI,2019-03-08,96.50,Put,1.50,2.45,0.3317,-0.3157,0.0389,-0.0566,0.0974,-0.0232
2019-02-09,ADI,2019-03-08,98.50,Call,4.00,4.90,0.2998,0.6276,0.0480,-0.0635,0.1038,0.0374
2019-02-09,ADI,2019-03-08,98.50,Put,2.10,3.20,0.3218,-0.3972,0.0435,-0.0591,0.1080,-0.0287
2019-02-09,ADI,2019-03-08,101.00,Call,2.55,3.60,0.2957,0.5030,0.0508,-0.0644,0.1101,0.0308
2019-02-09,ADI,2019-03-08,101.00,Put,3.20,4.20,0.3064,-0.5111,0.0473,-0.0574,0.1111,-0.0363
2019-02-09,ADI,2019-03-08,103.00,Call,1.70,2.65,0.2902,0.4020,0.0497,-0.0603,0.1064,0.0260
2019-02-09,ADI,2019-03-08,103.00,Put,4.30,5.20,0.2943,-0.6082,0.0475,-0.0521,0.1061,-0.0423
2019-02-09,ADI,2019-03-08,105.00,Call,1.00,1.95,0.2854,0.3069,0.0456,-0.0532,0.0989,0.0208
2019-02-09,ADI,2019-03-08,105.00,Put,4.90,6.70,0.2616,-0.7214,0.0469,-0.0387,0.0927,-0.0483
2019-02-09,ADI,2019-03-08,108.00,Call,0.30,1.45,0.2755,0.1830,0.0353,-0.0381,0.0751,0.0130
2019-02-09,ADI,2019-03-08,108.00,Put,7.30,9.30,0.2755,-0.8233,0.0345,-0.0297,0.0738,-0.0539
2019-02-09,ADI,2019-03-08,111.00,Call,0.00,0.95,0.2869,0.1121,0.0242,-0.0282,0.0551,0.0080
2019-02-09,ADI,2019-03-08,111.00,Put,10.00,11.90,0.2869,-0.8924,0.0237,-0.0199,0.0535,-0.0576
2019-02-09,ADI,2019-03-08,116.00,Call,0.00,0.80,0.2869,0.0382,0.0104,-0.0121,0.0230,0.0028
2019-02-09,ADI,2019-03-08,116.00,Put,13.60,18.20,0.2869,-0.9649,0.0100,-0.0035,0.0226,-0.0610
2019-02-09,ADI,2019-03-29,94.50,Call,7.50,8.10,0.2831,0.7512,0.0324,-0.0405,0.1166,0.0770
2019-02-09,ADI,2019-03-29,94.50,Put,1.50,2.30,0.2999,-0.2675,0.0302,-0.0353,0.1201,-0.0342
2019-02-09,ADI,2019-03-29,96.50,Call,6.00,6.60,0.2721,0.6851,0.0371,-0.0423,0.1315,0.0750
2019-02-09,ADI,2019-03-29,96.50,Put,2.00,3.20,0.3015,-0.3348,0.0332,-0.0390,0.1336,-0.0423
2019-02-09,ADI,2019-03-29,98.50,Call,4.60,5.90,0.2835,0.6032,0.0379,-0.0459,0.1417,0.0704
2019-02-09,ADI,2019-03-29,98.50,Put,2.80,3.60,0.2859,-0.4026,0.0373,-0.0389,0.1425,-0.0496
2019-02-09,ADI,2019-03-29,101.00,Call,3.20,4.20,0.2651,0.5041,0.0416,-0.0436,0.1467,0.0617
2019-02-09,ADI,2019-03-29,101.00,Put,3.80,4.40,0.2637,-0.5015,0.0420,-0.0363,0.1466,-0.0593
2019-02-09,ADI,2019-03-29,103.00,Call,2.35,2.90,0.2495,0.4162,0.0430,-0.0396,0.1451,0.0522
2019-02-09,ADI,2019-03-29,103.00,Put,4.90,5.90,0.2736,-0.5789,0.0398,-0.0365,0.1442,-0.0667
2019-02-09,ADI,2019-03-29,105.00,Call,1.60,2.55,0.2592,0.3432,0.0389,-0.0383,0.1375,0.0435
2019-02-09,ADI,2019-03-29,105.00,Put,6.20,6.90,0.2622,-0.6619,0.0392,-0.0319,0.1359,-0.0724
2019-02-09,ADI,2019-03-29,108.00,Call,0.85,1.20,0.2346,0.2165,0.0342,-0.0274,0.1092,0.0280
2019-02-09,ADI,2019-03-29,108.00,Put,8.30,9.00,0.2504,-0.7771,0.0341,-0.0233,0.1108,-0.0768
2019-02-09,ADI,2019-03-29,111.00,Call,0.30,0.95,0.2597,0.1615,0.0257,-0.0250,0.0918,0.0209
2019-02-09,ADI,2019-03-29,111.00,Put,10.90,11.60,0.2597,-0.8496,0.0262,-0.0174,0.0873,-0.0780
2019-02-09,ADI,2019-03-29,116.00,Call,0.00,1.30,0.2698,0.0819,0.0153,-0.0159,0.0556,0.0105
2019-02-09,ADI,2019-03-29,116.00,Put,14.30,17.40,0.2698,-0.9299,0.0150,-0.0073,0.0511,-0.0749
2019-02-09,ADM,2019-02-22,35.00,Call,6.35,7.00,0.2460,1.0000,0.0000,-0.0024,0.0000,0.0057
2019-02-09,ADM,2019-02-22,35.00,Put,0.00,0.06,0.2460,-0.0002,0.0004,-0.0001,0.0001,0.0000
2019-02-09,ADM,2019-02-22,38.00,Call,3.60,4.05,0.2460,0.9959,0.0086,-0.0038,0.0008,0.0062
2019-02-09,ADM,2019-02-22,38.00,Put,0.03,0.08,0.2460,-0.0337,0.0376,-0.0052,0.0061,-0.0005
2019-02-09,ADM,2019-02-22,39.00,Call,2.48,2.90,0.2460,0.9678,0.0506,-0.0098,0.0056,0.0065
2019-02-09,ADM,2019-02-22,39.00,Put,0.07,0.12,0.2460,-0.0985,0.0874,-0.0121,0.0142,-0.0015
2019-02-09,ADM,2019-02-22,40.00,Call,1.69,1.92,0.1880,0.9394,0.1112,-0.0118,0.0096,0.0066
2019-02-09,ADM,2019-02-22,40.00,Put,0.15,0.20,0.2080,-0.1858,0.1595,-0.0157,0.0217,-0.0028
2019-02-09,ADM,2019-02-22,41.00,Call,0.83,1.02,0.1715,0.7555,0.3057,-0.0232,0.0241,0.0064
2019-02-09,ADM,2019-02-22,41.00,Put,0.37,0.45,0.1886,-0.3783,0.2511,-0.0198,0.0310,-0.0054
2019-02-09,ADM,2019-02-22,42.00,Call,0.38,0.42,0.1867,0.4131,0.3095,-0.0265,0.0302,0.0045
2019-02-09,ADM,2019-02-22,42.00,Put,0.83,1.04,0.1896,-0.6358,0.2490,-0.0191,0.0308,-0.0082
2019-02-09,ADM,2019-02-22,43.00,Call,0.11,0.15,0.1864,0.1693,0.1803,-0.0152,0.0205,0.0024
2019-02-09,ADM,2019-02-22,43.00,Put,1.56,2.02,0.2350,-0.7857,0.1572,-0.0180,0.0238,-0.0094
2019-02-09,ADM,2019-02-22,45.00,Call,0.00,0.07,0.3348,0.1111,0.0705,-0.0189,0.0157,0.0017
2019-02-09,ADM,2019-02-22,45.00,Put,3.50,3.90,0.3348,-0.8933,0.0702,-0.0156,0.0153,-0.0100
2019-02-09,ADM,2019-02-22,46.00,Call,0.01,0.08,0.3975,0.0969,0.0532,-0.0200,0.0139,0.0015
2019-02-09,ADM,2019-02-22,46.00,Put,4.50,4.90,0.3975,-0.9070,0.0534,-0.0169,0.0135,-0.0102
2019-02-09,ADM,2019-02-22,48.00,Call,0.00,0.07,0.4900,0.0693,0.0335,-0.0191,0.0108,0.0011
2019-02-09,ADM,2019-02-22,48.00,Put,6.50,6.85,0.4900,-0.9342,0.0334,-0.0157,0.0102,-0.0104
